ResolutionID,TicketID,EmployeeID,ResolutionType,Escalated,CreationDate,ResponseTime,ResolutionTime,Notes
5000,8759,93,Finished,false,2023-07-21,43,198,On campaign its prepare.
1961,2408,94,Finished,false,2023-02-12,63,268,While western human like out.
729,3233,261,Finished,true,2023-09-22,67,184,Yourself girl arm page.
16961,1655,208,Processing,true,2023-06-15,87,144,Oil head all half.
14529,2393,272,Finished,false,2023-11-06,100,219,Simple major itself fact.
6311,10878,134,Processing,false,2023-10-18,96,164,Public record dark through.
16369,3644,359,Finished,true,2023-02-08,108,166,Stuff news together election.
6969,10759,379,Processing,false,2023-09-03,89,304,Necessary be form million.
17910,16873,476,Finished,false,2023-10-30,61,314,That someone why.
19607,8630,141,Processing,false,2023-09-07,92,231,Manage back much.
6596,14477,60,Processing,false,2023-01-21,77,147,Space career officer morning.
3065,16958,180,Processing,false,2023-08-23,37,180,Will receive season wind out.
13123,13907,26,Finished,true,2023-01-03,71,123,Family again those.
9266,13754,428,Processing,true,2023-12-23,67,319,Total usually above born.
17375,13060,427,Finished,false,2023-11-30,104,299,After thought kitchen every.
6809,6532,182,Finished,true,2023-07-31,47,202,Green safe hot chair ready.
3144,16963,73,Finished,false,2023-04-09,56,248,Man loss month near along.
612,6334,313,Finished,false,2023-06-23,108,269,Fight cold case.
7893,19356,368,Finished,true,2023-02-11,92,307,Either dog provide fine.
221,2913,433,Processing,true,2023-03-10,71,252,Listen doctor financial rock.
3928,19169,370,Finished,false,2023-10-03,92,145,In laugh sport nature local.
15737,19079,155,Processing,false,2023-01-21,112,306,Spring suffer door morning.
1290,7869,454,Finished,false,2023-04-07,115,242,Raise will take my enter.
15497,13425,364,Processing,true,2023-11-10,35,202,Write add office girl learn.
18213,5221,254,Finished,false,2023-04-11,55,177,Later history behind as.
19581,14480,89,Finished,true,2023-04-07,106,283,Away option scene listen.
13788,8302,73,Processing,false,2023-11-26,94,281,Your wind old your off.
8183,12936,10,Processing,false,2023-11-15,71,225,Try really doctor.
7836,5279,470,Finished,false,2023-07-21,102,157,Late say above skill cup.
8704,18848,296,Finished,true,2023-10-22,36,253,Opportunity say push skill.
11026,18856,356,Finished,false,2023-03-13,84,157,Top form issue.
15031,16808,326,Finished,true,2023-11-27,69,295,Candidate professor probably.
7021,14908,124,Finished,false,2023-11-01,43,271,Situation myself movement I.
16112,19236,110,Finished,false,2023-11-09,92,174,Population five leg current.
15908,9712,168,Finished,false,2023-11-03,40,121,Coach weight very gas.
10127,15358,382,Finished,false,2023-08-29,114,191,Sometimes someone break.
10983,13724,88,Finished,true,2023-04-05,79,209,Gun camera despite with.
14710,16997,433,Finished,false,2023-06-21,77,220,Strategy call human message.
6069,13463,387,Finished,false,2023-03-02,80,261,Next according sign.
977,2624,72,Finished,false,2023-11-11,56,196,Team money best wide.
7321,217,174,Finished,true,2023-02-22,115,154,Entire hold actually.
12586,7920,309,Finished,false,2023-08-30,107,270,He think visit exactly.
19787,2306,390,Finished,false,2023-02-17,54,243,That dog check center why.
7721,14070,133,Finished,true,2023-08-14,47,128,Seat study note open station.
7753,16298,481,Finished,false,2023-09-29,45,239,Fly believe detail sea.
19691,14529,245,Finished,false,2023-11-18,47,157,Campaign city bill.
16559,4676,109,Finished,true,2023-07-11,98,306,Value medical effect assume.
18082,9691,279,Finished,true,2023-03-06,51,304,Nor truth art because.
19294,11567,405,Processing,false,2023-04-23,68,183,Enter want news picture two.
13918,1459,258,Finished,false,2023-06-03,47,233,Environmental order detail.
6657,17344,459,Finished,false,2023-03-31,67,311,Yet Republican candidate us.
2481,3867,368,Finished,true,2023-10-30,42,175,Time through worker ok.
10403,2316,153,Finished,false,2023-01-19,33,121,Become class evening forward.
2775,365,468,Finished,false,2023-10-05,117,284,Toward offer smile yard.
13214,4159,485,Processing,false,2023-04-08,76,286,Talk individual tree other.
16566,12186,110,Finished,false,2023-03-20,72,166,War late grow hot pressure.
16318,14714,489,Processing,true,2023-02-10,76,307,Whatever through hundred.
15768,1679,213,Finished,true,2023-12-29,73,176,Difference save sign.
8908,3253,330,Finished,false,2023-01-12,65,307,Likely same laugh line.
6808,9853,429,Processing,false,2023-02-02,96,279,Now past here.
14228,17416,421,Finished,false,2023-05-15,47,316,Material value from.
4327,14017,129,Finished,false,2023-08-12,34,188,Type high design when.
16994,17696,47,Finished,true,2023-03-22,74,226,Walk many tree.
3691,7514,213,Finished,true,2023-08-08,30,197,When point similar theory.
12193,14038,396,Finished,true,2023-09-01,34,233,Serve after see important.
14345,4826,104,Finished,false,2023-08-01,69,275,Hand last position who.
14416,15676,12,Finished,false,2023-04-19,113,233,Page skin health.
16805,15270,11,Finished,false,2023-02-27,50,165,Degree else girl outside.
16808,10124,344,Finished,false,2023-09-17,103,224,Leg television so threat.
9699,410,370,Finished,false,2023-05-07,113,289,These area anything health.
12855,16238,351,Processing,false,2023-07-15,59,224,Good base record watch.
19657,828,451,Processing,false,2023-04-19,88,233,Former occur line stay.
8612,18492,248,Processing,false,2023-05-02,56,165,Ever arm skill music.
10655,3787,177,Finished,false,2023-01-01,84,266,Performance risk first.
8636,14047,154,Finished,false,2023-04-25,81,266,Effect life account.
14177,15972,201,Finished,true,2023-03-02,89,150,Actually pattern stuff.
2264,1118,251,Finished,false,2023-04-30,44,291,Ask cost nation include.
1942,15464,443,Finished,false,2023-05-12,111,243,Group above no ever.
13260,19128,66,Finished,true,2023-04-15,94,166,Middle many most total fly.
19284,3158,89,Finished,true,2023-10-15,117,220,Also since center action law.
13626,9043,191,Finished,true,2023-11-16,119,249,Study eight put born.
14442,18766,269,Processing,false,2023-05-23,31,267,Science church set home.
11999,13056,172,Finished,false,2023-06-16,56,190,Condition similar law meet.
11223,281,18,Finished,false,2023-04-19,65,293,Change may small.
8438,12449,16,Finished,true,2023-04-13,51,221,Another day stop you trade.
2338,6070,34,Finished,true,2023-08-08,83,298,Might push much recognize.
12600,9704,488,Finished,true,2023-01-24,98,246,Morning history hot.
1951,3017,156,Finished,false,2023-09-24,37,147,Him why anyone.
13605,16249,268,Processing,true,2023-04-18,86,304,Service book at from how.
9360,7045,357,Finished,true,2023-03-27,66,180,Not build natural until any.
11743,14843,454,Finished,true,2023-09-20,111,255,Follow late foot.
19109,2283,359,Finished,true,2023-01-25,59,310,Nor learn almost.
14917,6344,378,Finished,true,2023-12-22,119,184,Wind week middle court.
2626,5195,426,Finished,false,2023-04-30,119,301,Executive now allow.
8114,7433,311,Finished,false,2023-09-17,87,125,Certainly reach point.
17616,14505,155,Finished,true,2023-06-06,114,239,Include star officer.
14781,12306,486,Finished,false,2023-10-13,90,276,Wear student key free.
14347,6761,484,Finished,false,2023-06-02,41,267,Expect lose population us.
18687,12063,489,Finished,true,2023-05-09,98,278,Suffer either they drug.
11442,345,154,Processing,false,2023-01-25,114,134,Box activity general war.
14803,9833,132,Finished,true,2023-03-26,108,158,More north add move.
12020,5870,115,Finished,false,2023-03-13,35,164,About some next.
16523,13622,166,Processing,true,2023-05-11,40,137,Its peace affect this.
8723,1646,112,Finished,true,2023-12-29,30,275,Reveal carry music senior.
4002,12826,88,Processing,false,2023-08-14,81,313,Get phone detail painting.
9890,11155,490,Finished,true,2023-07-04,32,226,Safe history ok.
18391,12098,373,Finished,true,2023-12-22,88,274,Add issue film court.
430,15746,496,Finished,false,2023-09-24,109,276,She whose age full score eat.
14289,14571,234,Finished,false,2023-05-17,90,196,Them time protect mean.
10507,13275,484,Finished,true,2023-12-26,55,220,Husband yard collection.
9130,13483,299,Finished,false,2023-02-03,64,305,Instead begin range.
10707,13401,234,Finished,false,2023-04-08,48,236,Cell major discussion sport.
13030,19776,379,Finished,true,2023-04-25,88,204,Three reduce mouth meeting.
19325,4603,483,Finished,false,2023-01-23,101,149,We family head.
17322,12432,17,Processing,true,2023-07-09,33,287,Ready education bank.
18427,3531,250,Finished,false,2023-03-22,71,243,I girl garden ahead.
7063,5700,59,Processing,false,2023-12-14,64,140,Free thing reveal likely.
13067,5987,349,Finished,false,2023-11-23,89,137,Democratic run what care.
7175,9262,413,Finished,false,2023-03-27,47,172,Here challenge process job.
9939,14003,4,Finished,false,2023-01-23,69,169,Increase make girl.
11786,1706,193,Processing,false,2023-12-23,103,189,Law million financial.
4919,18304,251,Finished,false,2023-04-05,58,255,Section industry begin.
11749,11093,451,Finished,false,2023-01-15,100,182,Us him chair decide.
762,12274,243,Finished,false,2023-06-02,64,184,Same adult college forward.
18105,8442,212,Finished,false,2023-12-05,38,300,Culture authority only.
14464,1948,80,Finished,false,2023-10-26,89,260,Walk local worry job effect.
15113,19213,123,Finished,true,2023-12-18,118,266,Soldier source mention store.
19876,10199,160,Finished,false,2023-12-28,78,217,Policy each free between.
2495,15938,338,Processing,true,2023-09-22,104,241,Range return firm official.
15945,6696,123,Finished,true,2023-06-25,44,279,Majority or something.
8991,15706,119,Finished,false,2023-03-29,34,240,Admit down policy.
10451,1374,215,Finished,false,2023-10-20,45,295,Heart when woman close idea.
7584,19840,470,Finished,true,2023-11-07,33,193,Pull person energy turn.
15711,18324,75,Finished,false,2023-12-18,44,246,Great successful face.
11917,4164,36,Finished,false,2023-11-04,81,168,Future again reduce computer.
18316,14886,230,Finished,true,2023-02-07,40,311,Ahead argue bag.
13337,12071,127,Finished,false,2023-05-28,88,233,Left world trouble one if.
860,4978,104,Finished,false,2023-05-24,115,267,Democrat deep hotel turn.
13697,19225,234,Finished,true,2023-10-15,86,281,Try win enter strong.
16300,1853,395,Finished,true,2023-06-11,100,131,Power later matter father.
10814,8187,100,Finished,false,2023-06-02,56,245,Call claim friend should.
6204,12318,164,Finished,true,2023-01-26,39,295,We gas buy me partner clear.
12856,1324,64,Finished,false,2023-03-30,108,150,Full free also along.
2285,4495,477,Finished,false,2023-02-18,83,140,Join big body most.
9113,8212,8,Processing,false,2023-08-25,73,270,Possible call someone exist.
4089,14451,183,Finished,false,2023-12-20,95,305,Model husband land.
3182,11217,392,Finished,false,2023-12-15,116,252,Name wonder fear church.
4000,5557,348,Finished,false,2023-08-29,85,284,Learn program under contain.
1095,2018,174,Finished,false,2023-03-29,59,284,Than administration close.
12924,12112,138,Finished,false,2023-06-11,55,234,View for response TV whose.
476,1068,214,Processing,false,2023-12-16,38,191,Less capital happy camera.
18739,4613,215,Finished,true,2023-07-17,48,274,Anyone well democratic city.
6853,537,93,Processing,false,2023-07-12,31,286,Help eye including.
2580,2368,325,Finished,false,2023-01-05,103,171,Yourself amount several PM.
5916,14051,80,Finished,true,2023-03-14,64,312,Learn individual at medical.
8313,17834,220,Finished,false,2023-01-03,43,128,Return month simply.
19478,2805,436,Finished,false,2023-07-24,30,257,Upon cell statement certain.
4550,10027,416,Finished,false,2023-02-14,78,298,Live occur force use nature.
3214,15926,53,Finished,true,2023-10-18,46,175,Cost may question goal car.
10876,7905,1,Finished,false,2023-02-27,44,308,None stay into require.
16277,17833,8,Finished,false,2023-04-03,72,165,Forward claim fire wind arm.
7939,19863,426,Finished,true,2023-09-25,105,214,Hold study lot agree room.
12068,7152,53,Finished,false,2023-06-04,111,176,Job no believe.
738,16173,500,Finished,true,2023-03-02,61,244,Perhaps himself author none.
3642,11244,454,Finished,false,2023-07-27,120,144,Environmental material key.
6005,19444,173,Finished,false,2023-07-23,101,265,Their wide degree fast admit.
13841,7147,151,Finished,true,2023-07-18,100,146,He watch economic.
12437,17249,247,Processing,false,2023-09-08,92,248,Former trade impact study me.
18889,16990,328,Finished,false,2023-11-19,46,310,Degree every who.
12063,19952,449,Finished,true,2023-07-24,85,287,Reach manage past part face.
2035,13916,16,Finished,true,2023-09-29,115,210,Size full allow item PM.
7113,14720,443,Finished,true,2023-02-21,38,226,Event son parent.
13895,14148,11,Finished,false,2023-01-30,70,225,Would plan quickly.
8016,7993,402,Finished,false,2023-01-05,48,252,Forget modern feeling season.
7182,11697,192,Finished,false,2023-10-02,31,290,Because send true coach.
5366,2518,498,Finished,false,2023-06-15,116,169,Style turn doctor.
15273,17,162,Finished,false,2023-04-18,81,198,Cell management may.
7789,12391,108,Finished,false,2023-12-18,83,171,Someone beat member decision.
433,13666,371,Finished,false,2023-01-21,114,291,System true he other able.
5003,13940,54,Finished,false,2023-10-21,94,155,Base drop down real.
11790,12830,497,Finished,false,2023-10-31,100,154,Rich for computer apply.
9790,10284,6,Finished,false,2023-10-03,40,144,Fall note run generation.
6477,6657,392,Finished,false,2023-03-20,112,221,Fly hair total deep.
605,12997,49,Finished,false,2023-01-09,47,276,Most look skin space several.
16060,17703,49,Finished,false,2023-12-07,82,266,Beyond court issue.
7811,11184,56,Finished,true,2023-09-23,44,190,Sell research else society.
10729,18603,410,Finished,true,2023-01-09,51,202,Morning hour so from even.
8268,18401,33,Finished,false,2023-09-07,115,305,Guy whether six general food.
9370,11488,19,Finished,true,2023-11-08,94,203,Or heart daughter data.
8667,10667,256,Finished,false,2023-10-29,49,135,Manager close teach degree.
1574,10757,168,Finished,false,2023-03-02,67,170,Staff night director care.
13609,6497,438,Processing,true,2023-09-19,37,222,Cost sell price.
2978,4856,122,Finished,true,2023-02-09,89,317,Raise discussion knowledge.
3286,4859,249,Processing,false,2023-12-17,109,293,Effort first strong late.
15973,17168,451,Finished,false,2023-10-02,50,306,Necessary across long.
721,10170,127,Finished,false,2023-12-19,67,129,I explain voice allow.
12266,860,192,Finished,false,2023-10-29,52,167,Risk what bill.
7385,2890,414,Finished,true,2023-10-20,48,184,Social interview threat.
1161,15754,190,Finished,true,2023-10-01,112,146,Be control black current.
12479,10778,351,Finished,true,2023-09-22,40,212,Case cover stock people ok.
7355,12054,435,Finished,true,2023-03-02,91,291,Daughter lot rather.
7644,266,494,Finished,false,2023-10-12,79,310,Wish account system goal.
16185,8091,247,Finished,false,2023-06-19,33,217,Garden exist shake social.
16065,14363,267,Processing,false,2023-01-31,111,149,Must back now.
15628,12314,375,Finished,false,2023-03-20,44,135,View dream example stuff.
6312,1887,20,Finished,false,2023-04-22,71,247,Pattern activity run deal.
18472,8160,445,Finished,false,2023-10-05,51,306,Special voice could than.
11387,17041,469,Processing,false,2023-08-25,99,293,Continue son today despite.
9563,11413,16,Finished,false,2023-10-04,31,154,Whatever bill factor spend.
1094,15958,76,Finished,false,2023-02-14,75,130,Necessary relate end.
